timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence
401,0.49327,0.26668,-0.37921,0.99991,0.50051,0.24544,-0.35433,0.99983,0.5056,0.24567,-0.3544,0.9998,0.5105,0.246,-0.35442,0.99979,0.48475,0.24503,-0.35918,0.99985,0.47913,0.24532,-0.35926,0.99985,0.47267,0.24602,-0.35936,0.99985,0.51495,0.25836,-0.21397,0.9996,0.46271,0.25642,-0.23823,0.99987,0.50008,0.29595,-0.32796,0.99995,0.48253,0.29486,-0.33482,0.99997,0.54933,0.42029,-0.11725,0.99983,0.41872,0.41003,-0.17304,0.99979,0.56835,0.60829,-0.04415,0.98876,0.39893,0.60671,-0.17117,0.99429,0.56396,0.76939,-0.15661,0.98833,0.40924,0.77151,-0.33323,0.97328,0.55992,0.82053,-0.2011,0.97185,0.40587,0.82268,-0.37533,0.9341,0.54756,0.81575,-0.2313,0.97479,0.41915,0.81738,-0.41193,0.94204,0.54547,0.80008,-0.17018,0.97496,0.42456,0.80192,-0.34953,0.94281,0.52603,0.76292,0.01743,0.99838,0.44797,0.7663,-0.01706,0.99819,0.52454,0.9723,0.0647,0.71206,0.44995,0.97579,0.06507,0.67619,0.5267,1.20593,0.37639,0.11201,0.44728,1.21639,0.32671,0.11391,0.52555,1.23532,0.40131,0.10168,0.44592,1.24485,0.34882,0.0774,0.52632,1.28431,0.27052,0.06282,0.46043,1.29809,0.18991,0.0709
433,0.4935,0.26674,-0.37649,0.99991,0.5008,0.24551,-0.3519,0.99983,0.50588,0.24574,-0.35198,0.9998,0.5108,0.24606,-0.35201,0.99979,0.48504,0.24515,-0.35699,0.99985,0.47946,0.24547,-0.35707,0.99985,0.47309,0.24619,-0.35718,0.99985,0.51533,0.2584,-0.21204,0.99962,0.46317,0.25645,-0.23746,0.99987,0.5004,0.29604,-0.32513,0.99995,0.48283,0.2952,-0.33225,0.99997,0.54968,0.42005,-0.11696,0.99983,0.41914,0.41004,-0.17223,0.99978,0.57041,0.6055,-0.04392,0.98917,0.3993,0.6067,-0.16688,0.99424,0.55506,0.76314,-0.15434,0.98854,0.40924,0.77344,-0.32105,0.97251,0.5499,0.818,-0.19712,0.9721,0.40595,0.82563,-0.36829,0.93253,0.53455,0.81027,-0.2302,0.97499,0.41998,0.82039,-0.39785,0.94061,0.53247,0.79501,-0.16993,0.97503,0.42501,0.80421,-0.3353,0.94145,0.52602,0.76371,0.01747,0.99838,0.44788,0.76706,-0.01708,0.99819,0.52457,0.9744,0.04658,0.71443,0.44981,0.98312,0.04656,0.67609,0.52698,1.2073,0.37618,0.11083,0.44657,1.22165,0.30922,0.11152,0.52606,1.23575,0.40181,0.10077,0.44526,1.2497,0.33143,0.07478,0.52654,1.288,0.27539,0.06182,0.46017,1.30441,0.17345,0.06869
465,0.49389,0.26675,-0.37883,0.9999,0.50127,0.24552,-0.35435,0.99983,0.50635,0.24575,-0.35444,0.9998,0.51129,0.24607,-0.35447,0.99979,0.48548,0.24518,-0.3588,0.99985,0.48002,0.24551,-0.35887,0.99984,0.4737,0.24625,-0.35899,0.99984,0.51575,0.25843,-0.21413,0.99962,0.46378,0.25645,-0.2351,0.99986,0.50079,0.2961,-0.32733,0.99995,0.48322,0.29538,-0.33367,0.99997,0.55046,0.42009,-0.12552,0.99983,0.41951,0.4099,-0.16301,0.99977,0.57316,0.60546,-0.08484,0.98965,0.39966,0.60622,-0.14652,0.994,0.54322,0.74825,-0.21591,0.98873,0.40926,0.77426,-0.27927,0.97013,0.53709,0.79881,-0.26545,0.9725,0.40593,0.82633,-0.32212,0.92813,0.52137,0.78503,-0.28744,0.97526,0.41991,0.82127,-0.35459,0.93673,0.51993,0.7707,-0.22597,0.97502,0.42495,0.80487,-0.29402,0.93801,0.52607,0.76385,0.01628,0.99834,0.44788,0.7669,-0.0159,0.99814,0.52535,0.97566,0.03432,0.72148,0.44992,0.98668,0.02828,0.68521,0.52754,1.2059,0.38121,0.11371,0.4475,1.21757,0.29147,0.11361,0.5266,1.23347,0.41031,0.10377,0.44606,1.24596,0.31402,0.07481,0.52794,1.28482,0.28808,0.06311,0.46141,1.29978,0.15571,0.0688
497,0.49523,0.26668,-0.37621,0.99991,0.50228,0.24553,-0.35218,0.99983,0.50724,0.24575,-0.35227,0.99981,0.51207,0.24607,-0.35231,0.9998,0.48668,0.24518,-0.35598,0.99985,0.48134,0.2455,-0.35605,0.99984,0.47503,0.24624,-0.35614,0.99984,0.51602,0.25842,-0.21109,0.99964,0.46436,0.25637,-0.23017,0.99986,0.50183,0.29608,-0.32426,0.99995,0.48452,0.29537,-0.32968,0.99997,0.55055,0.41929,-0.1279,0.99984,0.41991,0.4098,-0.14719,0.99977,0.57415,0.60083,-0.13347,0.99022,0.40029,0.60664,-0.11261,0.99379,0.53449,0.70135,-0.32749,0.98933,0.40924,0.77685,-0.22555,0.9689,0.52477,0.75507,-0.38572,0.97387,0.40553,0.82905,-0.26335,0.92609,0.50995,0.73985,-0.40055,0.97642,0.41953,0.8253,-0.2984,0.93476,0.50948,0.72389,-0.3358,0.97598,0.42407,0.80864,-0.24039,0.93628,0.52603,0.76352,0.01384,0.99834,0.44788,0.76672,-0.01351,0.99815,0.52606,0.97753,0.03643,0.72812,0.44991,0.98764,0.0333,0.69729,0.53068,1.20476,0.37942,0.11666,0.4479,1.21582,0.29012,0.11676,0.5292,1.23289,0.41017,0.10624,0.44645,1.24296,0.31206,0.07421,0.53527,1.28413,0.28607,0.0641,0.46216,1.29885,0.15594,0.06931
529,0.49676,0.26657,-0.37952,0.9999,0.50355,0.24553,-0.35627,0.99983,0.50839,0.24575,-0.35638,0.99981,0.51307,0.24607,-0.35643,0.9998,0.48821,0.24518,-0.35848,0.99985,0.48278,0.24547,-0.35853,0.99984,0.47655,0.24623,-0.3586,0.99984,0.51642,0.25842,-0.2114,0.99966,0.46506,0.25626,-0.23402,0.99986,0.50302,0.29603,-0.32573,0.99995,0.48603,0.29532,-0.33102,0.99997,0.55061,0.41743,-0.14313,0.99985,0.42021,0.40969,-0.13669,0.99976,0.57671,0.59406,-0.17804,0.99093,0.40051,0.6066,-0.08657,0.99335,0.52354,0.66212,-0.39879,0.99,0.40899,0.77735,-0.19824,0.9666,0.50405,0.70149,-0.46058,0.97533,0.40524,0.8294,-0.23331,0.92191,0.49296,0.68155,-0.468,0.97765,0.41927,0.82622,-0.26876,0.93086,0.49611,0.66864,-0.40402,0.97704,0.42339,0.80948,-0.21316,0.93279,0.52605,0.76328,0.00767,0.9983,0.44798,0.76665,-0.00734,0.9981,0.52841,0.97753,0.02807,0.72626,0.4499,0.98731,0.03823,0.70215,0.53561,1.2031,0.36882,0.11224,0.44789,1.21479,0.29744,0.11417,0.53378,1.23073,0.39915,0.10306,0.44646,1.24172,0.31979,0.0721,0.54127,1.28259,0.2783,0.06121,0.46196,1.2972,0.16554,0.06692
576,0.49796,0.26656,-0.38174,0.9999,0.50465,0.24558,-0.35885,0.99984,0.50941,0.24579,-0.35899,0.99982,0.51399,0.24612,-0.35904,0.99981,0.48945,0.24523,-0.3609,0.99985,0.48377,0.2455,-0.36094,0.99985,0.47754,0.24628,-0.36099,0.99984,0.51702,0.25851,-0.21302,0.99968,0.46572,0.25629,-0.23516,0.99987,0.50406,0.29604,-0.32623,0.99995,0.48715,0.29537,-0.33252,0.99997,0.5506,0.41603,-0.14086,0.99986,0.42054,0.40973,-0.1271,0.99976,0.57931,0.5888,-0.19941,0.99172,0.40085,0.6066,-0.06797,0.99351,0.51884,0.62381,-0.4556,0.99083,0.40886,0.77877,-0.18056,0.96786,0.49703,0.65149,-0.52122,0.97731,0.40477,0.83002,-0.21313,0.92474,0.48699,0.63062,-0.52098,0.97942,0.41883,0.82768,-0.25035,0.93338,0.49166,0.62384,-0.45855,0.97874,0.42279,0.81127,-0.19553,0.93549,0.52666,0.76318,0.00625,0.99834,0.44877,0.76654,-0.0059,0.99814,0.53015,0.9775,0.01355,0.73263,0.45012,0.9871,0.01671,0.71179,0.53952,1.20678,0.35099,0.10628,0.44789,1.21531,0.27138,0.10901,0.53792,1.23432,0.38015,0.09861,0.44637,1.24291,0.2933,0.06919,0.54436,1.28565,0.26066,0.05715,0.46183,1.29649,0.13965,0.06311
609,0.49785,0.26659,-0.37649,0.99991,0.50475,0.24562,-0.35447,0.99985,0.5096,0.24583,-0.3546,0.99983,0.51433,0.24616,-0.35463,0.99982,0.48938,0.24525,-0.35738,0.99986,0.48372,0.24552,-0.35745,0.99986,0.47747,0.24629,-0.35752,0.99985,0.51788,0.25858,-0.21061,0.9997,0.46589,0.25629,-0.22991,0.99988,0.50406,0.2961,-0.32205,0.99995,0.48707,0.2955,-0.32752,0.99997,0.5506,0.41281,-0.13967,0.99987,0.42089,0.40973,-0.11319,0.99978,0.58055,0.58813,-0.2264,0.99251,0.40109,0.60638,-0.03429,0.9938,0.51557,0.57808,-0.50151,0.99169,0.40897,0.77898,-0.11945,0.97004,0.49253,0.58662,-0.56556,0.97942,0.40476,0.82993,-0.14256,0.92957,0.48457,0.56683,-0.55505,0.98131,0.41851,0.8278,-0.17938,0.93765,0.49056,0.56239,-0.50045,0.98065,0.42234,0.81169,-0.13284,0.93979,0.52752,0.7626,0.00436,0.99842,0.44975,0.7665,-0.004,0.99823,0.53127,0.97727,0.01988,0.74028,0.45048,0.98648,0.01851,0.72228,0.54032,1.21142,0.33472,0.09902,0.44945,1.22217,0.25048,0.10261,0.53975,1.24004,0.36125,0.09292,0.4476,1.25261,0.2696,0.06611,0.54332,1.29001,0.24286,0.05265,0.46245,1.3014,0.11722,0.05871
641,0.49805,0.2667,-0.3346,0.99992,0.50517,0.24566,-0.31151,0.99986,0.51008,0.24585,-0.31161,0.99984,0.51484,0.24618,-0.31161,0.99983,0.48977,0.24528,-0.31637,0.99987,0.48408,0.24553,-0.31644,0.99987,0.47793,0.2463,-0.31653,0.99986,0.51831,0.25861,-0.16847,0.99973,0.46647,0.25628,-0.1922,0.99989,0.50437,0.29616,-0.28114,0.99996,0.48701,0.29574,-0.28807,0.99997,0.5506,0.41003,-0.10069,0.99988,0.42133,0.40948,-0.0927,0.99979,0.58034,0.5771,-0.22704,0.99321,0.40128,0.60456,-0.04002,0.9942,0.5175,0.53171,-0.52154,0.99246,0.40884,0.779,-0.13125,0.97239,0.49264,0.52696,-0.58722,0.98128,0.40442,0.82965,-0.15473,0.93475,0.48498,0.51081,-0.56972,0.98298,0.41774,0.82769,-0.1907,0.94221,0.49199,0.51181,-0.51955,0.98234,0.42152,0.81164,-0.14452,0.94429,0.52797,0.76135,0.00452,0.99852,0.45048,0.76568,-0.00417,0.99835,0.53222,0.97716,0.0208,0.74564,0.4506,0.98601,0.02372,0.73312,0.54141,1.21636,0.31211,0.09143,0.45036,1.22875,0.24162,0.09601,0.54153,1.24627,0.33642,0.08648,0.44858,1.26133,0.25929,0.06255,0.54274,1.29431,0.22016,0.0482,0.46279,1.30596,0.11176,0.05424
673,0.49958,0.2676,-0.30178,0.99992,0.5063,0.2459,-0.27922,0.99987,0.51104,0.2461,-0.27932,0.99985,0.51551,0.24645,-0.27934,0.99984,0.49122,0.24545,-0.28696,0.99988,0.48514,0.24566,-0.28699,0.99987,0.47903,0.24636,-0.28708,0.99987,0.51836,0.2591,-0.13884,0.99974,0.46698,0.25634,-0.17552,0.9999,0.5054,0.29694,-0.24899,0.99996,0.48811,0.29671,-0.25971,0.99997,0.54959,0.40613,-0.06957,0.99988,0.42172,0.4079,-0.08572,0.99981,0.58011,0.56483,-0.20702,0.99379,0.40143,0.60402,-0.03713,0.99444,0.51634,0.48962,-0.48384,0.99308,0.4087,0.77929,-0.10323,0.97373,0.49102,0.46925,-0.54753,0.98273,0.40406,0.82962,-0.12048,0.93745,0.48573,0.44986,-0.52695,0.98425,0.4175,0.82765,-0.15947,0.94447,0.49243,0.45313,-0.48127,0.98358,0.42128,0.81207,-0.11686,0.94659,0.52804,0.75738,0.00594,0.9986,0.45118,0.76247,-0.00566,0.99844,0.53241,0.97699,0.01989,0.75468,0.45098,0.98563,0.02703,0.74367,0.5412,1.21454,0.28735,0.08825,0.45104,1.22666,0.23987,0.09346,0.54103,1.2438,0.30931,0.08373,0.44935,1.25782,0.25709,0.06126,0.54254,1.29248,0.1949,0.04551,0.46285,1.30488,0.11292,0.05152
705,0.49973,0.26829,-0.26239,0.99992,0.50686,0.24593,-0.2412,0.99987,0.51177,0.24614,-0.2413,0.99985,0.51628,0.24651,-0.24132,0.99984,0.49136,0.24546,-0.24768,0.99988,0.48516,0.24566,-0.2477,0.99988,0.47904,0.24636,-0.2478,0.99987,0.51947,0.2596,-0.11204,0.99975,0.46715,0.25631,-0.14379,0.9999,0.50558,0.29818,-0.21398,0.99996,0.48818,0.29775,-0.22317,0.99997,0.54884,0.40374,-0.04649,0.99987,0.42246,0.40781,-0.07013,0.99982,0.58116,0.54692,-0.1844,0.99416,0.40236,0.60538,-0.0324,0.99438,0.52013,0.44092,-0.42727,0.99347,0.40913,0.77879,-0.09476,0.97377,0.49728,0.41025,-0.48516,0.9836,0.40417,0.82878,-0.11071,0.9379,0.4927,0.39586,-0.4707,0.98491,0.41758,0.82678,-0.14803,0.94459,0.49769,0.40584,-0.42531,0.98418,0.42153,0.81149,-0.10815,0.94694,0.52804,0.75575,0.00837,0.99863,0.45156,0.76186,-0.00812,0.99851,0.53249,0.97501,0.03009,0.76355,0.45119,0.98515,0.02428,0.75831,0.54193,1.19229,0.30651,0.0891,0.45156,1.2084,0.22466,0.09708,0.54133,1.21898,0.32965,0.0845,0.44975,1.235,0.2414,0.06304,0.54377,1.26781,0.2194,0.04464,0.46317,1.28956,0.10522,0.05112
737,0.49979,0.26894,-0.23378,0.99993,0.5072,0.24594,-0.21295,0.99987,0.51216,0.24615,-0.21304,0.99986,0.51671,0.24652,-0.21305,0.99985,0.49166,0.24545,-0.22005,0.99989,0.48541,0.24561,-0.22008,0.99989,0.47932,0.24624,-0.22017,0.99988,0.51998,0.25992,-0.08523,0.99976,0.46732,0.25582,-0.12063,0.99991,0.50563,0.29847,-0.18535,0.99996,0.48829,0.29807,-0.19561,0.99997,0.54703,0.40106,-0.01661,0.99986,0.42307,0.40459,-0.05061,0.99983,0.58455,0.52576,-0.14585,0.9946,0.40222,0.6038,-0.01222,0.99448,0.52215,0.40131,-0.35304,0.99392,0.40903,0.77755,-0.06222,0.97425,0.50177,0.36224,-0.40409,0.98459,0.4041,0.82777,-0.07337,0.93896,0.49615,0.35211,-0.37018,0.98572,0.41756,0.82582,-0.11021,0.94525,0.50034,0.36362,-0.34392,0.98497,0.42154,0.81085,-0.07492,0.94796,0.52803,0.75336,0.01451,0.99872,0.45236,0.76063,-0.01427,0.99861,0.53255,0.97297,0.03142,0.77585,0.4517,0.9851,0.0167,0.77421,0.54217,1.18759,0.30272,0.09137,0.4516,1.20294,0.21223,0.1015,0.54126,1.21496,0.32528,0.08617,0.44973,1.22875,0.22864,0.06532,0.54599,1.2612,0.22417,0.04403,0.46413,1.28537,0.09716,0.05089
769,0.49976,0.26893,-0.21624,0.99993,0.50713,0.24595,-0.19485,0.99988,0.51209,0.24616,-0.19492,0.99987,0.51667,0.24656,-0.19495,0.99985,0.49159,0.24542,-0.20084,0.9999,0.48536,0.24552,-0.20086,0.99989,0.47929,0.24604,-0.20095,0.99989,0.52028,0.26028,-0.06612,0.99977,0.46799,0.25581,-0.0973,0.99992,0.50561,0.29824,-0.16775,0.99996,0.4883,0.29775,-0.17675,0.99997,0.54608,0.39766,0.00383,0.99986,0.42341,0.40284,-0.02811,0.99984,0.58905,0.50181,-0.10617,0.99493,0.40221,0.60171,0.01488,0.99448,0.52977,0.365,-0.27228,0.99405,0.4089,0.77523,-0.02634,0.9744,0.51254,0.32525,-0.31599,0.98453,0.40404,0.82587,-0.03559,0.93923,0.51123,0.31482,-0.28146,0.98536,0.41743,0.82458,-0.07015,0.9452,0.51275,0.32835,-0.26292,0.98456,0.42145,0.80994,-0.03795,0.94815,0.52802,0.74867,0.0163,0.99879,0.45261,0.75498,-0.01606,0.9987,0.53248,0.96957,0.03082,0.78197,0.45192,0.9835,0.01157,0.78678,0.54276,1.18085,0.30717,0.09306,0.45159,1.19401,0.22017,0.10743,0.5414,1.20723,0.33092,0.08736,0.4493,1.21859,0.23852,0.07079,0.54962,1.25398,0.22909,0.0435,0.46507,1.27727,0.10713,0.05197
801,0.49964,0.26892,-0.26425,0.99994,0.50706,0.24579,-0.24163,0.99989,0.51188,0.24597,-0.2417,0.99988,0.51649,0.24634,-0.24173,0.99986,0.49152,0.24532,-0.24846,0.9999,0.48524,0.24538,-0.24848,0.9999,0.47909,0.24583,-0.24857,0.9999,0.52033,0.26024,-0.1046,0.99979,0.46796,0.25592,-0.13902,0.99993,0.5058,0.2982,-0.21309,0.99996,0.48823,0.29777,-0.22303,0.99998,0.54616,0.3962,-0.0197,0.99985,0.42347,0.40294,-0.05957,0.99986,0.59888,0.48581,-0.09522,0.99515,0.4022,0.60175,-0.00686,0.99433,0.54429,0.33074,-0.25254,0.99421,0.40915,0.77337,-0.08859,0.97354,0.53017,0.28914,-0.29287,0.98454,0.40422,0.82456,-0.10458,0.93733,0.52581,0.28122,-0.26853,0.98517,0.41755,0.82314,-0.13983,0.94311,0.52639,0.29742,-0.24704,0.98428,0.42178,0.80851,-0.10116,0.94611,0.52804,0.74887,0.01651,0.9988,0.45275,0.75525,-0.01627,0.99874,0.53264,0.9684,0.04361,0.79296,0.45192,0.9834,0.01564,0.80003,0.54378,1.17427,0.32323,0.1031,0.44959,1.18945,0.23279,0.12104,0.54194,1.19999,0.34707,0.09537,0.44754,1.21356,0.25164,0.08064,0.55097,1.24857,0.25051,0.04664,0.46266,1.27321,0.11422,0.05632
833,0.49967,0.2689,-0.27198,0.99994,0.50705,0.24549,-0.2462,0.9999,0.51184,0.2458,-0.2464,0.99989,0.51647,0.24628,-0.24643,0.99987,0.49155,0.24468,-0.2575,0.99991,0.48525,0.24464,-0.2574,0.99991,0.47909,0.24488,-0.25739,0.99991,0.52042,0.26021,-0.11901,0.99981,0.46795,0.25541,-0.14582,0.99993,0.50587,0.29819,-0.22183,0.99996,0.48821,0.29776,-0.23142,0.99998,0.54617,0.39482,-0.02875,0.99986,0.42346,0.40237,-0.06801,0.99987,0.60507,0.4807,-0.10687,0.9955,0.40212,0.60069,-0.02727,0.99445,0.55925,0.31244,-0.28553,0.99458,0.40914,0.77275,-0.07845,0.97413,0.54659,0.27269,-0.33054,0.98522,0.40419,0.82411,-0.08963,0.93817,0.54055,0.26768,-0.3088,0.98571,0.41746,0.822,-0.126,0.94372,0.54052,0.28291,-0.28176,0.98483,0.42177,0.80748,-0.09021,0.94666,0.52804,0.74894,0.01633,0.99885,0.45281,0.75539,-0.01608,0.9988,0.53287,0.96768,0.04293,0.80023,0.45193,0.98299,0.01356,0.8105,0.54496,1.17525,0.32559,0.10385,0.44708,1.18616,0.23631,0.12442,0.5433,1.20114,0.34979,0.09627,0.44519,1.21057,0.25565,0.08452,0.55111,1.25056,0.24989,0.04587,0.45949,1.26971,0.11543,0.05664
865,0.49893,0.2689,-0.27428,0.99995,0.50649,0.24554,-0.25685,0.99991,0.511,0.24607,-0.25704,0.9999,0.51558,0.24689,-0.25711,0.99989,0.49118,0.24456,-0.26303,0.99992,0.48499,0.2444,-0.26299,0.99992,0.47879,0.24455,-0.26309,0.99992,0.52014,0.26118,-0.12021,0.99983,0.46751,0.2554,-0.15372,0.99994,0.50517,0.29832,-0.22946,0.99997,0.48766,0.29774,-0.23307,0.99998,0.54542,0.3951,-0.03068,0.99986,0.42333,0.40274,-0.0779,0.99987,0.61168,0.4675,-0.11371,0.99589,0.40211,0.60072,-0.04814,0.99477,0.57901,0.29723,-0.31755,0.99502,0.40925,0.77182,-0.10202,0.97591,0.57104,0.25305,-0.36522,0.98624,0.40425,0.82332,-0.1047,0.94191,0.56105,0.24988,-0.33247,0.98665,0.41745,0.8206,-0.13314,0.94708,0.55948,0.26793,-0.3143,0.98585,0.42181,0.80603,-0.11022,0.94988,0.52803,0.74901,0.01615,0.99892,0.45279,0.75559,-0.01589,0.99887,0.53291,0.96778,0.04229,0.80543,0.45186,0.98294,0.01515,0.81902,0.54491,1.18828,0.31984,0.09899,0.44481,1.19062,0.22794,0.12072,0.54366,1.21664,0.34215,0.09192,0.4427,1.218,0.24592,0.08349,0.55062,1.26571,0.23348,0.04304,0.45725,1.27236,0.1021,0.05415
897,0.49834,0.26892,-0.28385,0.99995,0.50625,0.24576,-0.26239,0.99992,0.51079,0.2465,-0.26251,0.99991,0.51541,0.24752,-0.26253,0.9999,0.49072,0.24456,-0.26927,0.99993,0.48458,0.24432,-0.26927,0.99993,0.47816,0.24446,-0.26935,0.99992,0.52007,0.2619,-0.11963,0.99984,0.46717,0.2555,-0.15508,0.99995,0.50437,0.29854,-0.23467,0.99997,0.48653,0.29774,-0.24203,0.99998,0.54535,0.39545,-0.03037,0.99987,0.4233,0.4028,-0.07669,0.99988,0.61673,0.46559,-0.11623,0.99628,0.4021,0.60076,-0.02747,0.99512,0.59406,0.29613,-0.33385,0.99549,0.40919,0.77186,-0.07879,0.97784,0.58954,0.24864,-0.38353,0.98748,0.40416,0.82332,-0.08597,0.94628,0.58117,0.24262,-0.36183,0.98784,0.41681,0.82044,-0.12158,0.95105,0.57811,0.25892,-0.33306,0.98712,0.42111,0.8059,-0.0898,0.95375,0.52804,0.74966,0.01486,0.999,0.45277,0.75616,-0.0145,0.99896,0.53288,0.96979,0.02168,0.81092,0.45164,0.98304,0.01554,0.82762,0.54471,1.20824,0.28829,0.09245,0.44418,1.20318,0.22645,0.11389,0.5437,1.23859,0.30925,0.08606,0.44184,1.23333,0.24432,0.08027,0.54844,1.28741,0.19708,0.03969,0.45721,1.28429,0.10202,0.05057
929,0.49735,0.26887,-0.30133,0.99996,0.50563,0.24566,-0.27497,0.99993,0.51019,0.24625,-0.27504,0.99992,0.51465,0.24721,-0.27499,0.99991,0.48966,0.24456,-0.28367,0.99994,0.48321,0.24431,-0.28369,0.99994,0.47664,0.24445,-0.28371,0.99993,0.51917,0.26144,-0.12126,0.99986,0.46635,0.25562,-0.1614,0.99995,0.50356,0.29828,-0.24659,0.99997,0.48516,0.29775,-0.25738,0.99998,0.54538,0.39523,-0.02749,0.99988,0.42284,0.40335,-0.08517,0.99989,0.62268,0.45801,-0.11471,0.99661,0.40088,0.60102,-0.03165,0.99547,0.61423,0.29896,-0.33176,0.99589,0.40757,0.77309,-0.08762,0.97963,0.61223,0.2511,-0.38134,0.98852,0.40306,0.82518,-0.09583,0.95026,0.60197,0.24391,-0.36225,0.98883,0.41533,0.82059,-0.13324,0.95466,0.59802,0.26139,-0.33253,0.98819,0.4195,0.80596,-0.09915,0.95726,0.52804,0.74994,0.01486,0.99908,0.45214,0.75711,-0.01449,0.99903,0.53286,0.97139,0.02403,0.81942,0.45146,0.98383,0.01568,0.83741,0.54457,1.21619,0.29941,0.08899,0.44434,1.21343,0.22972,0.10992,0.54363,1.24739,0.3214,0.08259,0.44204,1.24409,0.24786,0.07901,0.54685,1.29562,0.20777,0.03716,0.45724,1.29606,0.1023,0.04814
961,0.49581,0.26786,-0.32254,0.99996,0.50432,0.2444,-0.29496,0.99993,0.509,0.24465,-0.295,0.99993,0.51328,0.24544,-0.29495,0.99992,0.48799,0.24398,-0.30144,0.99994,0.48125,0.24394,-0.30146,0.99994,0.47475,0.24424,-0.30147,0.99994,0.51902,0.26075,-0.13866,0.99987,0.46513,0.25587,-0.16934,0.99996,0.50279,0.29701,-0.26688,0.99998,0.48372,0.29755,-0.2755,0.99999,0.54578,0.39543,-0.0324,0.99989,0.42217,0.4051,-0.09508,0.9999,0.62535,0.4624,-0.11607,0.99687,0.39985,0.60211,-0.03362,0.99574,0.63496,0.31072,-0.33075,0.99622,0.40639,0.7731,-0.0894,0.98125,0.63465,0.26172,-0.37975,0.98936,0.40221,0.82535,-0.09729,0.95396,0.62288,0.25186,-0.36299,0.98965,0.41404,0.82059,-0.13317,0.95806,0.61868,0.2696,-0.33234,0.98907,0.41827,0.80592,-0.10027,0.9605,0.52811,0.7522,0.01441,0.99912,0.4517,0.75952,-0.01399,0.99907,0.53289,0.9727,0.02458,0.81823,0.45117,0.98423,0.01604,0.84166,0.54453,1.21557,0.31936,0.08354,0.4444,1.21502,0.24263,0.10386,0.54353,1.24611,0.34268,0.07733,0.44212,1.24503,0.26252,0.07536,0.54489,1.29545,0.22568,0.03451,0.45737,1.29819,0.11312,0.04539
